customer_ref,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index
107193,594460,11,1,2021,Phone,REF2633,Active1,14,0,1,1,46,75900.0,0.2,Full-time,Bachelor,Married,0,6325.0,527.6,2213.36,0.433,0.43335335968379446,0.35,0.459,27585.9,27585.9,32514.1,2740.96,32891.520000000004,4.300395256916996,353985.9,3584.04,MA,4.0,81000.0,2030.0,151.0,123.0,Mortgage,326400.0,360,7.19,Home Purchase,0.785,Branch,1097,C,739,11,8.3,99.60000000000001,60100.0,0.0,0,0,0,0,0.237
107194,636190,23,0,2020,Email,REF8048,Active3,6,4,1,0,22,20000.0,2.2,Full-time,High School,Married,2,1666.67,178.91,811.47,0.594,0.594228,0.487,0.369,6273.0,6273.0,10727.0,990.38,11884.56,6.23,130873.0,676.29,NJ,4.8,82000.0,1980.0,137.0,106.0,Mortgage,124600.0,360,6.79,Refinance,0.757,Online,1015,W,676,7,4.0,48.0,17000.0,0.0,2,2,0,0,0.257
107195,599941,0,6,2023,Phone,REF0000,A01,8,1,1,0,38,213700.0,0.3,Full-time,Graduate,Single,1,17808.33,1202.21,1459.27,0.149,0.149451380439869,0.082,0.446,90761.0,90761.0,112739.0,2661.48,31937.760000000002,1.5474964904071127,421461.0,15146.853333333333,TX,4.3,61000.0,1430.0,102.0,84.0,Mortgage,330700.0,360,3.36,Home Purchase,0.857,Broker,998,Z,850,8,12.6,151.2,203500.0,0.0,2,2,0,0,0.28
107196,567450,14,6,2023,Email,REF0000,Active1,6,0,0,1,28,68300.0,1.3,Full-time,Advanced,Married,2,5692.0,915.64,2466.02,0.594,0.5941423133235724,0.433,0.076,9735.6,9735.6,118364.4,3381.66,40579.92,6.4084919472913615,447435.6,2310.006666666667,NJ,5.6,82000.0,1810.0,126.0,103.0,Mortgage,437700.0,360,5.43,Refinance,0.512,Online,1008,L,743,7,10.0,120.0,128100.0,0.0,1,1,0,0,0.381
107197,609889,0,2,2017,Email,REF0000,Active1,3,0,1,0,19,22000.0,1.2,Full-time,High School,Single,2,1833.0,140.9,292.04,0.236,0.23614909090909095,0.159,0.273,16243.5,16243.5,43256.5,432.94000000000005,5195.280000000001,0.4954545454545455,27143.5,1400.3933333333332,IN,4.3,55000.0,1410.0,96.0,78.0,Personal,10900.0,48,12.93,Debt Consolidation,0.0,Online,1043,K,655,3,1.0,12.0,59500.0,0.0,1,1,0,0,0.17
107198,586115,1,1,2021,Phone,REF0000,Active3,6,4,0,1,41,45800.0,2.5,Self-employed,Graduate,Single,2,3817.0,844.29,306.79,0.302,0.3015930131004367,0.08,0.49,32389.0,32389.0,33711.0,1151.08,13812.96,0.2554585152838428,44089.0,2665.5866666666666,IL,5.1,65000.0,1520.0,100.0,77.0,Personal,11700.0,48,11.77,Major Purchase,0.0,Broker,1062,K,684,11,12.1,145.2,66100.0,0.0,2,2,0,0,0.366
107199,632993,1,1,2016,Email,REF0000,Active,10,0,0,0,39,68700.0,6.7,Full-time,Bachelor,Single,1,5725.0,1830.08,1426.98,0.569,0.5689187772925764,0.249,0.351,46472.4,46472.4,85927.6,3257.06,39084.72,3.6622998544395924,298072.4,2467.94,NJ,5.3,82000.0,1880.0,138.0,116.0,Mortgage,251600.0,360,5.49,Home Purchase,0.791,Branch,1017,U,704,5,2.7,32.400000000000006,132400.0,0.0,2,2,1,0,0.176
107200,574600,22,0,2017,Email,REF4184,Active3,4,1,1,0,18,20000.0,0.4,Full-time,High School,Single,1,1666.67,120.59,168.0,0.173,0.173154,0.101,0.614,10253.8,10253.8,6446.2,288.59000000000003,3463.0800000000004,0.28,15853.8,1378.0766666666668,IN,3.5,55000.0,1260.0,99.0,81.0,Credit Card,5600.0,0,19.58,Revolving Credit,0.0,Branch,1042,V,629,1,0.0,0.0,16700.0,0.0,2,2,0,0,0.022
107201,601241,12,5,2020,Email,REF0000,Active1,7,1,1,0,25,35500.0,2.4,Full-time,High School,Divorced,0,2958.33,882.03,121.97,0.339,0.33938028169014084,0.041,0.719,28328.6,28328.6,11071.4,1004.0,12048.0,0.1295774647887324,32928.6,1954.33,OH,4.7,56000.0,1340.0,99.0,76.0,Personal,4600.0,48,12.37,Home Improvement,0.0,Online,1043,J,614,6,7.0,84.0,39400.0,1.0,1,1,0,0,0.182
107202,554290,0,0,2011,Email,REF0000,Active,5,1,1,1,22,20000.0,3.2,Full-time,High School,Single,0,1666.67,317.51,1605.66,1.154,1.153902,0.963,0.145,5959.5,5959.5,35140.5,1923.17,23078.04,12.055,247059.5,-256.5,NC,4.1,54000.0,1100.0,106.0,85.0,Mortgage,241100.0,360,7.01,Refinance,0.635,Branch,1054,O,624,4,4.0,48.0,41100.0,0.0,1,1,0,0,0.165
107203,550720,11,6,2022,Email,REF4780,Active,6,1,1,1,41,27500.0,2.5,Self-employed,Bachelor,Divorced,4,2292.0,708.99,525.0,0.538,0.5384683636363636,0.229,0.525,18690.0,18690.0,16910.0,1233.99,14807.880000000001,0.6363636363636364,36190.0,1057.6766666666665,AZ,4.8,58000.0,1500.0,122.0,105.0,Credit Card,17500.0,0,19.7,Revolving Credit,0.0,Branch,1086,K,686,16,14.1,169.2,35600.0,1.0,0,0,0,0,0.426
107204,574519,21,0,2015,Phone,REF0000,Active1,6,3,1,1,36,53300.0,6.7,Full-time,Some College,Single,0,4441.67,722.13,444.0,0.263,0.262543339587242,0.1,0.667,82041.0,82041.0,40959.0,1166.13,13993.560000000001,0.2776735459662289,96841.0,3275.54,CA,6.1,75000.0,2120.0,160.0,129.0,Credit Card,14800.0,0,15.9,Revolving Credit,0.0,Online,1048,D,698,2,6.6,79.19999999999999,123000.0,0.0,1,1,0,0,0.204
107205,596406,12,6,2012,Email,REF0000,A01,11,2,1,0,62,37400.0,3.0,Full-time,Some College,Married,3,3116.67,693.98,1651.84,0.753,0.7526695187165775,0.53,0.524,42863.2,42863.2,38936.8,2345.82,28149.839999999997,8.427807486631016,358063.2,770.85,IL,5.3,65000.0,1520.0,95.0,82.0,Mortgage,315200.0,360,4.79,Home Purchase,0.807,Branch,1070,I,738,9,8.9,106.80000000000001,81800.0,0.0,1,1,0,0,0.271
107206,626736,13,1,2016,Phone,REF0000,Active,9,2,0,1,43,76700.0,3.8,Full-time,Advanced,Divorced,0,6391.67,605.56,1613.05,0.347,0.34710977835723594,0.252,0.531,43648.2,43648.2,38551.8,2218.61,26623.319999999996,4.069100391134289,355748.2,4173.06,NY,5.4,72000.0,1550.0,135.0,117.0,Mortgage,312100.0,360,4.67,Home Purchase,0.818,Branch,1004,O,777,11,4.3,51.599999999999994,82200.0,0.0,4,4,0,0,0.3
107207,628780,4,1,2017,Phone,REF0000,Active1,5,5,1,1,29,20000.0,0.9,Part-time,High School,Single,0,1667.0,349.46,339.0,0.413,0.413076,0.203,0.322,16100.0,16100.0,33900.0,688.46,8261.52,0.565,27400.0,978.2066666666667,TX,4.0,61000.0,1430.0,97.0,88.0,Credit Card,11300.0,0,18.62,Revolving Credit,0.0,Branch,1001,Y,669,15,11.0,132.0,50000.0,0.0,4,4,0,0,0.344
107208,562831,2,0,2014,Email,REF0000,A01,9,0,0,1,47,81700.0,2.5,Full-time,Graduate,Married,3,6808.33,839.19,1770.98,0.383,0.3833787025703795,0.26,0.068,4569.6,4569.6,62630.4,2610.17,31322.04,5.3304773561811505,440069.6,4198.163333333333,IN,4.2,55000.0,1410.0,97.0,75.0,Mortgage,435500.0,360,2.72,Refinance,0.861,Branch,1044,O,762,20,2.4,28.799999999999997,67200.0,0.0,4,4,0,0,0.386
107209,553688,3,2,2010,Mail,REF7487,Active2,8,2,1,0,34,33300.0,1.9,Full-time,Some College,Married,0,2775.0,703.49,2702.93,1.228,1.2275387387387389,0.974,0.438,13797.0,13797.0,17703.0,3406.42,40877.04,10.624624624624625,367597.0,-631.42,TX,4.0,61000.0,1440.0,108.0,82.0,Mortgage,353800.0,180,4.48,Home Purchase,0.723,Broker,1004,K,770,14,2.3,27.599999999999998,31500.0,0.0,2,2,0,0,0.277
107210,553500,14,6,2014,Email,REF0000,Active3,3,3,1,0,18,20000.0,1.0,Full-time,Bachelor,Single,0,1666.67,200.53,748.53,0.569,0.5694359999999999,0.449,0.478,10755.0,10755.0,11745.0,949.06,11388.72,0.42,19155.0,717.61,MD,4.9,84000.0,2030.0,135.0,113.0,Personal,8400.0,12,12.56,Debt Consolidation,0.0,Online,1078,I,666,7,0.0,0.0,22500.0,0.0,2,2,0,0,0.285
107211,611706,23,3,2010,Phone,REF0000,Active1,8,2,1,1,30,61100.0,8.1,Part-time,Bachelor,Married,1,5092.0,589.91,1881.98,0.485,0.4854775777414075,0.37,0.712,133072.8,133072.8,53827.2,2471.89,29662.68,6.238952536824877,514272.8,2619.78,TN,4.0,53000.0,1440.0,104.0,79.0,Mortgage,381200.0,360,4.28,Refinance,0.825,Broker,1067,Z,748,9,12.0,144.0,186900.0,0.0,2,2,0,0,0.245
107212,612054,4,6,2017,Email,REF0000,Active3,9,1,1,1,38,164200.0,4.1,Unknown,Bachelor,Married,1,13683.33,3626.8,189.0,0.279,0.2788647990255786,0.014,0.203,25009.6,25009.6,98190.4,3815.8,45789.600000000006,0.03836784409257003,31309.6,9867.533333333333,NJ,5.7,82000.0,2080.0,134.0,108.0,Credit Card,6300.0,0,15.55,Revolving Credit,0.0,Online,1009,L,725,6,9.9,118.80000000000001,123200.0,0.0,4,4,0,0,0.335
107213,571838,11,4,2018,Phone,REF0000,A01,8,1,1,1,55,33800.0,10.3,Contract,Some College,Divorced,0,2816.67,326.79,2621.41,1.047,1.046698224852071,0.931,0.771,55974.6,55974.6,16625.4,2948.2,35378.399999999994,13.289940828402367,505174.6,-131.53,NC,4.6,54000.0,1420.0,107.0,85.0,Mortgage,449200.0,360,5.75,Home Purchase,0.875,Online,1048,R,718,15,14.3,171.60000000000002,72600.0,0.0,0,0,0,0,0.366
107214,548548,12,4,2010,Phone,REF0000,Active2,3,4,1,0,27,22800.0,1.8,Full-time,High School,Single,0,1900.0,438.83,1127.57,0.824,0.8244210526315788,0.593,0.251,15511.8,15511.8,46288.2,1566.3999999999999,18796.8,8.539473684210526,210211.8,333.6,MO,4.2,55000.0,1220.0,93.0,81.0,Mortgage,194700.0,360,5.68,Refinance,0.767,Online,1051,N,664,13,9.0,108.0,61800.0,0.0,4,4,0,0,0.436
107215,602598,19,3,2023,Email,REF0000,Active2,5,0,1,1,31,75900.0,3.4,Part-time,Graduate,Single,1,6325.0,853.99,273.68,0.178,0.17828774703557312,0.043,0.066,11028.6,11028.6,156071.4,1127.67,13532.04,0.11330698287220026,19628.6,5197.33,FL,4.8,55000.0,1440.0,120.0,94.0,Personal,8600.0,36,9.05,Debt Consolidation,0.0,Online,1077,E,787,7,13.0,156.0,167100.0,0.0,2,2,0,0,0.227
107216,574533,21,5,2016,Phone,REF0000,Active3,7,1,1,1,36,76300.0,4.9,Self-employed,Advanced,Married,1,6358.0,2305.18,1217.09,0.554,0.5539612057667103,0.191,0.249,28908.9,28908.9,87191.1,3522.27,42267.23999999999,3.478374836173001,294308.9,2836.06,FL,5.2,55000.0,1480.0,120.0,95.0,Mortgage,265400.0,360,3.67,Refinance,0.841,Branch,1084,R,813,9,15.8,189.60000000000002,116100.0,0.0,2,2,0,0,0.43
107217,565361,8,5,2012,Phone,REF7859,Active1,13,2,1,0,43,103000.0,0.3,Full-time,Graduate,Married,0,8583.33,2736.86,90.0,0.329,0.32934291262135923,0.01,0.264,38280.0,38280.0,106720.0,2826.86,33922.32,0.02912621359223301,41280.0,5756.47,IL,5.5,65000.0,1380.0,107.0,91.0,Unknown,3000.0,0,15.52,Revolving Credit,0.0,Branch,1063,Q,808,13,17.1,205.20000000000002,145000.0,0.0,1,1,0,0,0.4
107218,591280,14,6,2010,Email,REF0000,Active,14,3,1,0,57,69100.0,2.0,Full-time,Some College,Married,2,5758.33,2131.9,219.0,0.408,0.408260492040521,0.038,0.092,8086.8,8086.8,79813.2,2350.9,28210.800000000003,0.10564399421128799,15386.8,3407.43,FL,4.5,55000.0,1320.0,116.0,90.0,Credit Card,7300.0,0,17.5,Revolving Credit,0.0,Branch,1084,D,744,12,6.8,81.6,87900.0,0.0,3,3,0,0,0.391
107219,636392,13,4,2018,Phone,REF0000,Active3,13,1,1,1,55,53300.0,4.0,Full-time,Bachelor,Married,3,4441.67,1301.09,448.98,0.394,0.3940120075046904,0.101,0.515,49543.0,49543.0,46657.0,1750.07,21000.84,0.3977485928705441,70743.0,2691.6,MO,4.1,55000.0,1290.0,107.0,87.0,Personal,21200.0,60,9.86,Home Improvement,0.0,Online,1054,W,760,10,12.5,150.0,96200.0,0.0,0,0,0,0,0.447
107220,589432,10,0,2021,Email,REF8155,Active3,8,2,0,1,53,62300.0,4.0,Full-time,Graduate,Single,0,5191.67,404.01,2546.63,0.568,0.5683415730337079,0.491,0.558,28792.8,28792.8,22807.2,2950.64,35407.68000000001,7.36115569823435,487392.8,2241.03,FL,5.0,55000.0,1590.0,112.0,84.0,Mortgage,458600.0,360,5.3,Home Purchase,0.876,Broker,1085,C,769,7,15.3,183.60000000000002,51600.0,0.0,0,0,0,0,0.392
107221,593483,0,6,2015,Email,REF0000,Active2,6,2,0,0,60,44700.0,4.3,Full-time,Advanced,Married,1,3725.0,370.03,411.0,0.21,0.2096724832214765,0.11,0.555,48673.5,48673.5,39026.5,781.03,9372.36,0.30648769574944074,62373.5,2943.97,TX,4.1,61000.0,1600.0,104.0,85.0,Unknown,13700.0,0,15.97,Revolving Credit,0.0,Broker,998,O,800,10,5.3,63.599999999999994,87700.0,0.0,1,1,0,0,0.322
107222,569652,12,4,2023,Phone,REF0000,Active1,3,5,0,1,38,26400.0,6.1,Self-employed,Some College,Married,0,2200.0,825.73,361.25,0.54,0.5395363636363636,0.164,0.432,26568.0,26568.0,34932.0,1186.98,14243.76,0.4053030303030303,37268.0,1013.02,CA,5.5,75000.0,1700.0,157.0,122.0,Personal,10700.0,36,13.14,Medical,0.0,Broker,1048,H,688,4,3.1,37.2,61500.0,0.0,3,3,0,0,0.213
107223,600525,13,2,2021,Email,REF0000,Active,5,1,1,1,30,20000.0,12.1,Full-time,Some College,Single,1,1666.67,113.05,894.62,0.605,0.604602,0.537,0.815,27547.0,27547.0,6253.0,1007.67,12092.039999999999,1.345,54447.0,659.0,NY,5.6,72000.0,1750.0,144.0,110.0,Personal,26900.0,36,12.09,Major Purchase,0.0,Branch,1001,X,647,8,1.8,21.6,33800.0,0.0,1,1,0,0,0.195
107224,608822,8,1,2014,Email,REF0000,Active,9,3,1,0,51,62400.0,6.9,Full-time,Bachelor,Married,2,5200.0,797.6,462.0,0.242,0.24223076923076922,0.089,0.468,53960.4,53960.4,61339.6,1259.6,15115.199999999999,0.2467948717948718,69360.4,3940.4,FL,4.8,55000.0,1430.0,109.0,92.0,Credit Card,15400.0,0,15.7,Revolving Credit,0.0,Online,1078,I,774,10,8.6,103.19999999999999,115300.0,0.0,1,1,1,0,0.316
107225,557851,15,2,2018,Phone,REF6595,Active1,9,0,0,1,48,28500.0,0.5,Contract,Bachelor,Single,1,2375.0,527.0,1355.99,0.793,0.7928378947368421,0.571,0.943,80626.5,80626.5,4873.5,1882.99,22595.88,8.733333333333333,329526.5,492.01,WI,4.0,60000.0,1630.0,98.0,89.0,Mortgage,248900.0,360,5.13,Refinance,0.794,Direct Mail,1091,Q,735,14,7.8,93.6,85500.0,0.0,6,6,0,0,0.305
107226,630251,1,0,2013,Phone,REF0000,Active3,11,2,0,0,38,22600.0,3.6,Self-employed,High School,Single,1,1883.33,127.96,2501.0,1.396,1.39590796460177,1.328,0.222,6327.0,6327.0,22173.0,2628.96,31547.52,18.778761061946902,430727.0,-745.63,MD,4.3,84000.0,1740.0,135.0,103.0,Mortgage,424400.0,360,5.84,Home Purchase,0.771,Branch,1083,U,715,2,7.7,92.4,28500.0,0.0,2,2,0,0,0.146
107227,593702,6,2,2017,Phone,REF2149,Active1,5,1,1,1,38,20000.0,4.4,Full-time,Bachelor,Single,1,1667.0,354.83,84.0,0.263,0.263298,0.05,0.203,2456.3,2456.3,9643.7,438.83,5265.96,0.14,5256.3,1227.84,PA,4.3,61000.0,1580.0,93.0,69.0,Credit Card,2800.0,0,18.0,Revolving Credit,0.0,Online,1009,Z,675,15,11.0,132.0,12100.0,1.0,1,1,0,0,0.4
107228,638774,23,6,2014,Email,REF6672,Active3,13,3,0,1,48,37600.0,5.7,Full-time,Bachelor,Married,0,3133.0,810.0,620.53,0.457,0.4565521276595744,0.198,0.178,18173.8,18173.8,83926.2,1430.53,17166.36,0.5079787234042553,37273.8,1702.8033333333335,AZ,4.5,58000.0,1440.0,116.0,87.0,Personal,19100.0,36,10.47,Other,0.0,Branch,1079,N,738,9,10.0,120.0,102100.0,0.0,1,1,0,0,0.24
107229,568181,1,0,2015,Email,REF0000,Active2,11,3,0,1,40,104300.0,2.0,Full-time,Graduate,Single,2,8691.67,1527.3,1265.59,0.321,0.32132962607861937,0.146,0.37,72483.0,72483.0,123417.0,2792.89,33514.68,0.2598274209012464,99583.0,5898.78,MI,5.7,57000.0,1440.0,97.0,79.0,Personal,27100.0,24,11.2,Medical,0.0,Branch,1077,A,759,15,12.7,152.39999999999998,195900.0,1.0,0,0,0,0,0.468
107230,588335,1,2,2022,Phone,REF0000,Active,9,2,1,1,30,71800.0,12.3,Full-time,Bachelor,Married,1,5983.33,707.74,462.0,0.195,0.19549972144846797,0.077,0.474,58965.6,58965.6,65434.4,1169.74,14036.880000000001,0.21448467966573817,74365.6,4813.59,IN,4.3,55000.0,1270.0,107.0,83.0,Credit Card,15400.0,0,15.1,Revolving Credit,0.0,Direct Mail,1045,L,805,4,12.0,144.0,124400.0,0.0,2,2,0,0,0.355
107231,603506,10,1,2020,Email,REF0000,Active1,6,4,1,1,36,60200.0,6.1,Full-time,Bachelor,Married,2,5016.67,817.92,322.51,0.227,0.22732823920265777,0.064,0.521,29801.2,29801.2,27398.8,1140.43,13685.159999999998,0.16279069767441862,39601.2,3876.236666666667,TN,4.3,53000.0,1260.0,102.0,83.0,Personal,9800.0,36,11.36,Other,0.0,Online,1073,G,705,7,15.3,183.60000000000002,57200.0,0.0,2,2,0,0,0.257
107232,631044,9,2,2022,Phone,REF0000,Active,8,4,0,0,37,48300.0,1.4,Full-time,Some College,Divorced,1,4025.0,1398.89,1340.12,0.68,0.6804993788819876,0.333,0.547,74227.9,74227.9,61472.100000000006,2739.01,32868.12,3.2753623188405796,232427.9,1285.99,NC,3.7,54000.0,1360.0,118.0,92.0,Mortgage,158200.0,180,6.06,Refinance,0.854,Branch,1048,U,713,6,9.9,118.80000000000001,135700.0,0.0,3,3,0,0,0.308
107233,602799,17,2,2015,Phone,REF6091,Active1,13,2,1,1,61,24100.0,8.9,Full-time,Bachelor,Divorced,2,2008.33,637.03,1351.65,0.99,0.9902141078838175,0.673,0.472,10572.8,10572.8,11827.2,1988.68,23864.16,8.481327800829876,214972.8,19.653333333333194,WA,4.9,78000.0,1750.0,149.0,115.0,Mortgage,204400.0,360,6.94,Home Purchase,0.794,Online,1048,N,674,20,4.7,56.400000000000006,22400.0,0.0,0,0,1,0,0.441
107234,602735,15,2,2016,Phone,REF0000,Active3,9,2,1,1,54,36900.0,3.1,Full-time,Advanced,Divorced,3,3075.0,426.63,789.03,0.395,0.3953365853658536,0.257,0.784,48764.8,48764.8,13435.2,1215.66,14587.919999999998,3.745257452574526,186964.8,1859.3400000000001,TX,4.1,61000.0,1420.0,111.0,94.0,Mortgage,138200.0,360,5.55,Home Purchase,0.582,Online,1000,O,749,8,19.8,237.60000000000002,62200.0,0.0,3,3,0,0,0.403
107235,639257,14,6,2018,Mail,REF0000,Active,7,1,1,0,39,53400.0,8.8,Full-time,Graduate,Divorced,2,4450.0,1407.49,1709.98,0.701,0.7005550561797753,0.384,0.567,86751.0,86751.0,66249.0,3117.4700000000003,37409.64,5.627340823970037,387251.0,1332.53,AZ,4.7,58000.0,1580.0,118.0,106.0,Mortgage,300500.0,360,5.52,Home Purchase,0.736,Branch,1087,G,767,8,7.4,88.80000000000001,153000.0,0.0,3,3,0,0,0.367
107236,559365,23,6,2014,Email,REF2778,A01,4,1,1,0,30,44500.0,2.4,Contract,Graduate,Married,1,3708.33,646.16,592.07,0.334,0.33390471910112357,0.16,0.179,15036.0,15036.0,68964.0,1238.23,14858.76,0.2876404494382023,27836.0,2470.1033333333335,PA,4.0,61000.0,1660.0,95.0,75.0,Personal,12800.0,24,10.24,Debt Consolidation,0.0,Broker,1017,S,722,7,8.2,98.39999999999999,84000.0,0.0,2,2,0,0,0.288
107237,639664,22,3,2012,Email,REF0000,Active3,10,3,0,1,38,122200.0,2.9,Full-time,Advanced,Married,4,10183.33,1938.96,524.56,0.242,0.24191685761047463,0.052,0.339,88140.0,88140.0,171860.0,2463.52,29562.239999999998,0.12929623567921442,103940.0,7719.81,FL,5.0,55000.0,1160.0,118.0,85.0,Personal,15800.0,36,11.97,Other,0.0,Online,1086,Y,741,14,11.5,138.0,260000.0,0.0,1,1,0,0,0.367
107238,627360,22,6,2012,Email,REF0000,A01,11,2,1,0,38,58400.0,1.5,Full-time,Some College,Single,1,4866.67,962.58,911.96,0.385,0.3851794520547945,0.187,0.401,30917.1,30917.1,46182.9,1874.54,22494.48,3.4178082191780823,230517.1,2992.13,FL,5.5,55000.0,1090.0,114.0,104.0,Mortgage,199600.0,360,3.64,Home Purchase,0.745,Direct Mail,1086,M,739,1,0.1,1.2000000000000002,77100.0,0.0,0,0,0,0,0.056
107239,600327,8,1,2020,Email,REF0000,A01,10,0,1,1,56,40700.0,2.7,Unknown,High School,Married,1,3391.67,1032.87,304.36,0.394,0.39426928746928747,0.09,0.229,15457.5,15457.5,52042.5,1337.23,16046.76,1.7248157248157248,85657.5,2054.44,IL,4.7,65000.0,1630.0,94.0,82.0,Mortgage,70200.0,360,3.22,Home Purchase,0.864,Branch,1069,C,786,15,1.6,19.200000000000003,67500.0,0.0,2,2,0,0,0.295
107240,568705,16,0,2022,Email,REF0000,Active,4,3,0,1,34,124900.0,12.9,Self-employed,Graduate,Married,4,10408.33,2392.42,238.58,0.253,0.25277822257806243,0.023,0.642,174431.4,174431.4,97268.6,2631.0,31572.0,0.04083266613290633,179531.4,7777.33,WI,4.2,60000.0,1390.0,103.0,81.0,Personal,5100.0,24,11.37,Major Purchase,0.0,Online,1089,W,706,11,1.9,22.799999999999997,271700.0,0.0,1,1,0,0,0.194
107241,624545,3,3,2017,Phone,REF0000,Active2,8,5,1,1,31,20000.0,6.1,Self-employed,Graduate,Married,1,1666.67,471.54,393.28,0.519,0.5188919999999999,0.236,0.578,13236.2,13236.2,9663.8,864.82,10377.84,0.885,30936.2,801.85,MA,4.2,81000.0,2050.0,142.0,113.0,Personal,17700.0,60,11.95,Major Purchase,0.0,Branch,1097,E,645,0,10.4,124.80000000000001,22900.0,0.0,0,0,0,0,0.182
107242,560791,4,3,2019,Email,REF0000,Active1,8,5,1,0,47,74000.0,2.4,Full-time,Some College,Married,2,6166.67,2004.33,90.0,0.34,0.3396210810810811,0.015,0.616,148394.4,148394.4,92505.6,2094.33,25131.96,0.04054054054054054,151394.4,4072.34,MD,3.9,84000.0,2010.0,132.0,108.0,Unknown,3000.0,0,16.64,Revolving Credit,0.0,Branch,1076,E,789,7,15.8,189.60000000000002,240900.0,0.0,1,1,0,0,0.323
107243,572838,0,2,2016,Email,REF0000,Active3,5,3,1,1,47,40000.0,5.8,Part-time,Bachelor,Married,0,3333.0,1309.61,198.0,0.452,0.45228299999999994,0.059,0.158,18659.8,18659.8,99440.2,1507.61,18091.32,0.165,25259.8,1825.72,GA,4.4,58000.0,1190.0,106.0,85.0,Credit Card,6600.0,0,19.88,Revolving Credit,0.0,Broker,998,F,710,17,11.5,138.0,118100.0,0.0,2,2,0,0,0.512
107244,601643,7,1,2014,Phone,REF0000,Active2,7,4,1,0,32,33700.0,5.9,Full-time,High School,Single,1,2808.33,788.24,540.0,0.473,0.47296379821958456,0.192,0.35,12600.0,12600.0,23400.0,1328.24,15938.880000000001,0.5341246290801187,30600.0,1480.09,CA,5.9,75000.0,1710.0,161.0,128.0,Credit Card,18000.0,0,18.22,Revolving Credit,0.0,Branch,1043,P,653,4,0.6,7.199999999999999,36000.0,0.0,2,2,1,0,0.196
107245,588744,23,0,2010,Mail,REF0000,Active1,8,1,1,1,35,20000.0,0.9,Contract,Some College,Married,4,1666.67,274.34,2211.23,1.491,1.491342,1.327,0.538,23241.6,23241.6,19958.4,2485.57,29826.840000000004,19.07,404641.6,-818.9,WI,4.4,60000.0,1580.0,97.0,90.0,Mortgage,381400.0,360,5.69,Home Purchase,0.849,Branch,1097,W,778,12,12.9,154.8,43200.0,0.0,4,4,0,0,0.291
107246,595202,20,5,2017,Mail,REF3072,Active,10,1,1,1,39,71800.0,3.1,Full-time,Graduate,Single,1,5983.33,1263.65,828.62,0.35,0.349683008356546,0.138,0.525,112087.5,112087.5,101412.5,2092.27,25107.239999999998,1.7172701949860725,235387.5,3891.06,MO,4.2,55000.0,1270.0,100.0,83.0,Mortgage,123300.0,360,7.1,Refinance,0.833,Online,1060,D,718,17,6.8,81.6,213500.0,0.0,2,2,0,0,0.407
107247,582437,21,1,2022,Email,REF0000,Active3,9,2,1,1,38,29400.0,9.8,Self-employed,Some College,Married,1,2450.0,293.65,2114.77,0.983,0.9830285714285715,0.863,0.417,14052.9,14052.9,19647.1,2408.42,28901.04,10.877551020408163,333852.9,41.58,PA,4.6,61000.0,1400.0,97.0,75.0,Mortgage,319800.0,360,6.94,Home Purchase,0.845,Branch,1009,N,705,7,12.4,148.8,33700.0,0.0,0,0,0,0,0.23
107248,621066,1,2,2022,Email,REF0000,Active1,7,1,1,1,39,110100.0,3.5,Unknown,Graduate,Married,5,9175.0,1934.86,699.67,0.287,0.28714223433242503,0.076,0.428,129855.2,129855.2,173544.8,2634.53,31614.359999999997,0.1362397820163488,144855.2,6540.47,CA,5.5,75000.0,1930.0,168.0,127.0,Personal,15000.0,24,11.08,Debt Consolidation,0.0,Branch,1045,N,772,3,9.5,114.0,303400.0,0.0,2,2,0,0,0.183
107249,593552,10,4,2022,Email,REF0000,Active1,17,3,1,1,49,24100.0,5.6,Full-time,High School,Married,1,2008.0,195.61,1223.99,0.707,0.7068547717842324,0.609,0.337,22612.7,22612.7,44487.3,1419.6,17035.199999999997,5.904564315352697,164912.7,588.7333333333333,MO,4.1,55000.0,1360.0,97.0,85.0,Mortgage,142300.0,180,6.3,Home Purchase,0.696,Online,1051,O,707,13,14.8,177.60000000000002,67100.0,0.0,1,1,0,0,0.502
