age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,payment_to_income_ratio,credit_score,num_credit_accounts,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,credit_utilization,available_credit,loan_amount,loan_term,interest_rate,loan_to_value_ratio,total_debt_amount,monthly_free_cash_flow
32,88600.0,6.6,Unknown,Graduate,Single,0,7383.33,1969.37,1709.13,0.498,0.231,674,6,0.0,1,1,0.328,64108.8,19200.0,12,12.36,0.0,50491.2,3704.83
40,42800.0,5.2,Part-time,Some College,Married,0,3566.67,420.73,74.32,0.139,0.021,750,5,0.0,1,1,0.632,20313.6,2900.0,48,10.55,0.0,37786.4,3071.6166666666663
45,32700.0,7.8,Unknown,High School,Married,1,2725.0,313.92,268.36,0.214,0.098,673,12,0.0,2,2,0.623,11950.9,7900.0,36,13.57,0.0,27649.1,2142.72
25,36500.0,6.6,Full-time,Advanced,Single,0,3041.67,1198.37,1403.94,0.856,0.462,711,5,0.0,0,0,0.268,24888.0,162600.0,180,6.36,0.602,171712.0,439.36
42,54600.0,6.9,Full-time,Graduate,Divorced,0,4550.0,322.89,729.17,0.231,0.16,792,18,0.0,0,0,0.103,122978.7,121100.0,360,6.04,0.771,135221.3,3497.94
31,20000.0,0.3,Full-time,High School,Married,2,1666.67,307.42,436.97,0.447,0.262,645,9,0.0,1,1,0.416,29200.0,15900.0,48,14.31,0.0,36700.0,922.28
40,98400.0,5.3,Full-time,Bachelor,Divorced,1,8200.0,1991.78,2148.83,0.505,0.262,773,16,0.0,1,1,0.213,198402.7,401200.0,360,4.98,0.724,454897.3,4059.39
55,39100.0,7.4,Contract,Bachelor,Married,1,3258.33,401.33,222.0,0.191,0.068,763,10,0.0,2,2,0.335,39767.0,7400.0,0,17.65,0.0,27433.0,2635.0
37,62100.0,11.0,Full-time,Graduate,Single,0,5175.0,1489.7,117.0,0.31,0.023,748,7,0.0,1,1,0.472,27878.4,3900.0,0,17.59,0.0,28821.6,3568.3
24,20400.0,3.7,Full-time,Some College,Single,0,1700.0,557.79,183.0,0.436,0.108,672,4,0.0,0,0,0.726,14549.4,6100.0,0,18.81,0.0,44650.6,959.21
39,34300.0,5.5,Full-time,High School,Married,1,2858.0,289.73,2512.67,0.98,0.879,685,12,0.0,3,3,0.447,54359.9,391000.0,360,6.66,0.728,434940.1,55.93
57,47800.0,0.0,Part-time,Graduate,Married,0,3983.33,1003.25,650.65,0.415,0.163,790,5,0.0,3,3,0.122,126607.6,20100.0,36,10.22,0.0,37692.4,2329.43
30,77700.0,8.9,Self-employed,Graduate,Divorced,3,6475.0,2589.21,201.0,0.431,0.031,748,10,0.0,3,3,0.32,75140.0,6700.0,0,17.98,0.0,42060.0,3684.79
24,67600.0,6.6,Contract,Some College,Single,1,5633.0,1718.04,485.06,0.391,0.086,706,0,0.0,3,3,0.123,122780.0,73800.0,360,6.88,0.76,91020.0,3430.23
27,53900.0,9.7,Contract,Some College,Divorced,1,4491.67,360.73,189.0,0.122,0.042,722,6,0.0,0,0,0.535,54358.5,6300.0,0,16.43,0.0,68841.5,3941.936666666667
27,20000.0,6.6,Full-time,High School,Married,1,1667.0,584.72,796.99,0.829,0.478,671,10,0.0,2,2,0.451,29151.9,125700.0,360,6.53,0.688,149648.1,284.96
60,41500.0,4.4,Full-time,Bachelor,Single,0,3458.33,308.12,688.33,0.288,0.199,755,9,0.0,0,0,0.197,82869.6,131800.0,360,4.76,0.734,152130.4,2461.88
23,36400.0,1.2,Part-time,Some College,Single,0,3033.33,786.06,186.0,0.32,0.061,725,4,0.0,0,0,0.384,58150.4,6200.0,0,19.53,0.0,42449.6,2061.27
41,79300.0,1.1,Self-employed,Some College,Married,3,6608.33,867.82,402.0,0.192,0.061,687,9,0.0,0,0,0.135,161236.0,13400.0,0,17.09,0.0,38564.0,5338.51
43,64000.0,6.0,Full-time,Bachelor,Divorced,1,5333.33,1152.77,162.0,0.247,0.03,758,10,0.0,0,0,0.501,89720.2,5400.0,0,18.76,0.0,95479.8,4018.56
25,30200.0,4.6,Full-time,Graduate,Married,1,2517.0,409.62,917.09,0.527,0.364,701,0,0.0,0,0,0.444,29245.6,26700.0,36,14.35,0.0,50054.4,1189.9566666666665
43,20000.0,10.7,Full-time,Bachelor,Married,1,1666.67,484.54,1637.54,1.273,0.983,719,8,0.0,1,1,0.554,13692.2,257200.0,360,6.57,0.676,274207.8,-455.41
38,117000.0,11.1,Full-time,Graduate,Married,0,9750.0,1138.24,298.47,0.147,0.031,776,4,0.0,2,2,0.161,271080.9,9300.0,36,9.63,0.0,61319.1,8313.29
37,25600.0,8.4,Full-time,High School,Married,3,2133.33,515.37,228.0,0.348,0.107,674,9,0.0,0,0,0.687,15931.7,7600.0,0,18.17,0.0,42568.3,1389.96
51,76100.0,6.1,Unknown,Bachelor,Married,4,6342.0,2403.88,206.72,0.412,0.033,784,12,0.0,1,1,0.226,149227.2,8100.0,48,10.33,0.0,51672.8,3731.07
48,20400.0,1.4,Full-time,Some College,Married,0,1700.0,502.77,108.0,0.359,0.064,623,6,0.0,4,4,0.266,27231.4,3600.0,0,18.32,0.0,13468.6,1089.23
52,26100.0,3.3,Full-time,High School,Single,2,2175.0,137.51,1280.72,0.652,0.589,678,18,0.0,5,5,0.82,9360.0,212700.0,360,6.04,0.914,255340.0,756.77
56,36700.0,6.6,Full-time,Bachelor,Divorced,0,3058.33,334.01,271.48,0.198,0.089,762,14,0.0,1,1,0.644,32218.0,10400.0,48,11.53,0.0,68682.0,2452.84
51,60100.0,8.3,Unknown,Some College,Married,1,5008.0,1266.65,686.75,0.39,0.137,752,12,0.0,1,1,0.509,46006.7,21200.0,36,10.27,0.0,68893.3,3054.933333333333
42,51800.0,12.5,Contract,Some College,Married,3,4317.0,650.2,350.91,0.232,0.081,733,9,0.0,5,5,0.625,38287.5,10700.0,36,11.12,0.0,74512.5,3315.56
20,20000.0,2.7,Full-time,High School,Single,1,1666.67,366.57,42.0,0.245,0.025,600,9,0.0,2,2,0.184,33782.4,1400.0,0,18.87,0.0,9017.6,1258.1
50,20000.0,15.9,Contract,High School,Divorced,0,1666.67,279.45,135.0,0.249,0.081,681,3,0.0,2,2,0.42,10498.0,4500.0,0,18.69,0.0,12102.0,1252.2166666666667
51,57400.0,5.0,Full-time,Some College,Single,0,4783.33,650.18,1956.82,0.545,0.409,723,17,0.0,0,0,0.392,83600.0,213700.0,180,7.3,0.757,267600.0,2176.33
31,76900.0,1.9,Full-time,Bachelor,Single,1,6408.0,770.49,342.0,0.174,0.053,678,10,0.0,3,3,0.411,29567.8,11400.0,0,18.88,0.0,32032.2,5295.843333333333
40,50900.0,7.1,Part-time,Advanced,Married,3,4241.67,225.56,183.0,0.096,0.043,762,15,0.0,3,3,0.249,103412.7,6100.0,0,16.94,0.0,40387.3,3833.11
43,42600.0,5.0,Self-employed,High School,Single,1,3550.0,701.78,216.0,0.259,0.061,751,14,0.0,1,1,0.745,34782.0,7200.0,0,18.05,0.0,108818.0,2632.22
57,38800.0,3.9,Full-time,Bachelor,Married,2,3233.0,1157.62,215.36,0.425,0.067,749,9,0.0,5,5,0.484,16976.4,6600.0,36,10.77,0.0,22523.6,1860.35
28,55700.0,10.9,Contract,High School,Married,1,4641.67,1371.23,318.0,0.364,0.069,723,10,0.0,1,1,0.244,106747.2,10600.0,0,17.8,0.0,45052.8,2952.44
35,27400.0,12.6,Self-employed,High School,Married,2,2283.33,828.03,33.0,0.377,0.014,688,5,1.0,0,0,0.115,17434.5,1100.0,0,17.44,0.0,3365.5,1422.3
26,21800.0,4.7,Self-employed,High School,Married,1,1816.67,113.3,1357.88,0.81,0.747,661,9,0.0,0,0,0.22,47580.0,208500.0,360,6.79,0.73,221920.0,345.49
37,58300.0,7.8,Full-time,Graduate,Married,1,4858.0,1074.49,350.25,0.293,0.072,710,16,0.0,1,1,0.355,26316.0,13400.0,48,11.6,0.0,27884.0,3433.59
46,40200.0,3.1,Full-time,Bachelor,Married,2,3350.0,667.04,138.0,0.24,0.041,767,11,0.0,0,0,0.07,98766.0,4600.0,0,16.26,0.0,12034.0,2544.96
40,88400.0,4.5,Full-time,Bachelor,Single,0,7366.67,2225.29,3518.57,0.78,0.478,761,5,0.0,5,5,0.158,150381.2,627300.0,360,5.39,0.743,655518.8,1622.81
55,42100.0,7.9,Full-time,Bachelor,Married,3,3508.0,584.49,123.0,0.202,0.035,730,10,0.0,0,0,0.62,17708.0,4100.0,0,18.18,0.0,32992.0,2800.84
51,114300.0,5.4,Part-time,Advanced,Married,1,9525.0,896.87,159.0,0.111,0.017,799,14,0.0,1,1,0.443,46955.1,5300.0,0,16.31,0.0,42644.9,8469.13
47,20000.0,8.7,Full-time,Some College,Married,2,1666.67,280.44,51.0,0.199,0.031,746,13,0.0,1,1,0.127,41380.2,1700.0,0,16.56,0.0,7719.8,1335.23
20,25800.0,2.6,Full-time,Some College,Single,2,2150.0,317.23,1506.85,0.848,0.701,655,6,0.0,1,1,0.478,35026.2,243700.0,360,6.29,0.769,275773.8,325.92
54,98600.0,7.5,Self-employed,Bachelor,Married,0,8217.0,1427.91,1133.92,0.312,0.138,761,17,0.0,4,4,0.477,109830.0,230500.0,360,4.25,0.947,330670.0,5654.84
21,22100.0,3.8,Full-time,Some College,Single,3,1842.0,672.85,842.73,0.823,0.458,670,0,0.0,1,1,0.453,25490.2,31800.0,48,12.34,0.0,52909.8,326.09
48,29200.0,6.0,Unknown,High School,Married,0,2433.33,792.08,633.23,0.586,0.26,689,13,0.0,3,3,0.31,13938.0,18700.0,36,13.35,0.0,24962.0,1008.02
42,27800.0,1.6,Full-time,High School,Married,3,2317.0,907.32,479.55,0.599,0.207,652,14,0.0,1,1,0.879,3218.6,14200.0,36,13.16,0.0,37581.4,929.8
54,24300.0,11.3,Full-time,Advanced,Single,0,2025.0,350.02,431.7,0.386,0.213,646,11,0.0,1,1,0.476,31020.8,19500.0,60,11.79,0.0,47679.2,1243.28
32,90900.0,9.3,Full-time,Bachelor,Married,0,7575.0,2743.81,2849.52,0.738,0.376,687,6,0.0,1,1,0.716,22152.0,31900.0,12,13.02,0.0,87748.0,1981.67
19,20000.0,1.2,Full-time,High School,Single,0,1666.67,138.84,1219.88,0.815,0.732,650,8,0.0,1,1,0.72,3752.0,25500.0,24,13.63,0.0,35148.0,307.9466666666667
35,45500.0,7.2,Self-employed,Graduate,Married,2,3792.0,419.33,498.46,0.242,0.131,700,12,0.0,1,1,0.641,30407.3,14900.0,36,12.5,0.0,69192.7,2873.8766666666666
26,31800.0,8.5,Full-time,Some College,Single,1,2650.0,305.84,60.0,0.138,0.023,717,2,0.0,0,0,0.417,44774.4,2000.0,0,17.12,0.0,34025.6,2284.16
31,45500.0,7.3,Full-time,Advanced,Married,1,3791.67,792.42,849.8,0.433,0.224,774,1,0.0,3,3,0.097,76574.4,25800.0,36,11.42,0.0,34025.6,2149.4466666666667
47,122600.0,9.2,Full-time,Advanced,Married,3,10217.0,3058.6,513.0,0.35,0.05,702,16,0.0,2,2,0.546,93433.2,17100.0,0,17.18,0.0,129466.8,6645.07
40,22700.0,5.6,Contract,High School,Divorced,0,1891.67,726.01,426.46,0.609,0.225,688,1,0.0,2,2,0.468,22078.0,67400.0,360,6.51,0.816,86822.0,739.1966666666667
30,44500.0,3.7,Full-time,Graduate,Divorced,0,3708.33,340.59,1094.11,0.387,0.295,756,10,0.0,0,0,0.326,60390.4,175100.0,360,6.39,0.767,204309.6,2273.6333333333337
57,30900.0,3.3,Self-employed,High School,Married,1,2575.0,257.64,833.63,0.424,0.324,659,11,0.0,0,0,0.273,32933.1,152500.0,360,5.16,0.74,164866.9,1483.73
45,52100.0,6.8,Full-time,Graduate,Divorced,0,4341.67,1528.62,345.0,0.432,0.079,794,13,0.0,1,1,0.381,74775.2,11500.0,0,17.42,0.0,57524.8,2468.05
34,20000.0,11.2,Self-employed,Some College,Single,2,1666.67,156.71,156.0,0.188,0.094,622,14,0.0,3,3,0.52,14400.0,5200.0,0,18.47,0.0,20800.0,1353.9566666666667
49,72600.0,2.4,Full-time,Some College,Single,0,6050.0,1102.71,3495.13,0.76,0.578,676,7,0.0,2,2,0.573,89072.2,557600.0,360,6.42,0.752,677127.8,1452.16
40,38600.0,1.4,Full-time,High School,Married,1,3216.67,1277.72,1286.68,0.797,0.4,727,5,0.0,0,0,0.188,48314.0,183300.0,360,7.54,0.841,194486.0,652.27
50,65500.0,2.6,Full-time,Advanced,Divorced,0,5458.0,2042.01,1901.2,0.722,0.348,756,13,0.0,2,2,0.554,79209.6,336700.0,360,5.45,0.787,435090.4,1515.123333333333
64,24600.0,10.6,Full-time,High School,Married,2,2050.0,288.48,2666.73,1.442,1.301,741,15,0.0,0,0,0.346,17527.2,331300.0,180,5.27,0.875,340572.8,-905.21
50,27400.0,5.2,Full-time,Some College,Single,2,2283.0,655.37,660.12,0.576,0.289,635,10,0.0,1,1,0.242,25923.6,28100.0,60,14.43,0.0,36376.4,967.8433333333335
29,61000.0,6.0,Part-time,Advanced,Married,1,5083.33,1960.07,2063.39,0.792,0.406,733,2,0.0,2,2,0.327,131975.3,350900.0,360,5.82,0.664,415024.7,1059.87
45,67400.0,10.7,Full-time,Bachelor,Divorced,0,5617.0,613.99,228.0,0.15,0.041,733,3,0.0,2,2,0.273,59032.4,7600.0,0,16.91,0.0,29767.6,4774.68
36,29000.0,5.0,Unknown,Graduate,Single,1,2416.67,691.1,401.58,0.452,0.166,701,14,0.0,2,2,0.507,18241.0,18800.0,60,10.23,0.0,37559.0,1323.99
39,55800.0,6.1,Self-employed,High School,Divorced,0,4650.0,682.12,390.28,0.231,0.084,709,8,0.0,1,1,0.334,28971.0,8300.0,24,11.89,0.0,22829.0,3577.6
49,79200.0,4.0,Full-time,Bachelor,Married,5,6600.0,2321.02,342.0,0.403,0.052,761,18,0.0,3,3,0.456,35414.4,11400.0,0,17.78,0.0,41085.6,3936.98
48,48100.0,8.3,Full-time,Some College,Single,1,4008.0,1124.12,360.58,0.37,0.09,749,16,0.0,2,2,0.491,74466.7,10900.0,36,11.72,0.0,82733.3,2523.63
45,73900.0,15.6,Full-time,Bachelor,Married,1,6158.33,596.69,1209.25,0.293,0.196,721,14,0.0,2,2,0.401,127047.9,239500.0,360,4.47,0.895,324552.1,4352.393333333333
42,74500.0,6.1,Full-time,Graduate,Married,2,6208.33,1932.33,100.91,0.328,0.016,820,4,0.0,1,1,0.274,137940.0,3200.0,36,8.43,0.0,55260.0,4175.093333333333
30,20000.0,8.9,Full-time,High School,Married,4,1666.67,473.2,192.0,0.399,0.115,721,18,0.0,0,0,0.374,34930.8,6400.0,0,18.0,0.0,27269.2,1001.47
29,33000.0,11.2,Full-time,Some College,Married,3,2750.0,409.02,432.55,0.306,0.157,668,6,0.0,2,2,0.218,33078.6,19200.0,60,12.56,0.0,28421.4,1908.43
55,33400.0,5.2,Part-time,Advanced,Married,1,2783.33,1105.63,420.0,0.548,0.151,751,13,0.0,2,2,0.291,45517.8,14000.0,0,14.54,0.0,32682.2,1257.7
44,44500.0,4.8,Self-employed,High School,Single,1,3708.33,772.02,318.39,0.294,0.086,753,9,0.0,1,1,0.439,78203.4,9700.0,36,11.18,0.0,70896.6,2617.92
33,29200.0,4.9,Full-time,High School,Married,2,2433.0,218.03,2636.52,1.173,1.084,694,15,0.0,6,6,0.36,33984.0,426400.0,360,6.29,0.855,445516.0,-421.22
60,45300.0,2.5,Full-time,Bachelor,Single,1,3775.0,1220.35,1982.52,0.848,0.525,719,16,0.0,2,2,0.263,78932.7,295300.0,360,7.09,0.727,323467.3,572.13
49,27600.0,3.3,Contract,Bachelor,Married,1,2300.0,182.42,147.0,0.143,0.064,720,7,0.0,2,2,0.723,5263.0,4900.0,0,17.39,0.0,18637.0,1970.58
43,33400.0,8.7,Unknown,Graduate,Married,1,2783.33,546.51,1966.54,0.903,0.707,623,14,0.0,2,2,0.202,37665.6,21900.0,12,14.02,0.0,31434.4,270.2833333333333
48,114000.0,8.5,Full-time,High School,Single,1,9500.0,1190.07,153.0,0.141,0.016,763,9,0.0,2,2,0.716,70914.8,5900.0,48,11.18,0.0,184685.2,8156.93
37,38900.0,9.2,Self-employed,Graduate,Single,0,3241.67,394.5,574.55,0.299,0.177,757,18,0.0,0,0,0.36,32384.0,99100.0,360,5.69,0.868,117316.0,2272.62
46,57300.0,6.6,Self-employed,Some College,Married,4,4775.0,1394.21,1164.57,0.536,0.244,663,10,0.0,2,2,0.612,53582.8,33500.0,36,15.2,0.0,118017.2,2216.2200000000003
45,50500.0,7.1,Full-time,Bachelor,Married,2,4208.33,1313.35,236.49,0.368,0.056,794,9,0.0,1,1,0.182,81881.8,11600.0,60,8.23,0.0,29818.2,2658.49
28,23400.0,8.0,Full-time,Bachelor,Single,2,1950.0,393.75,297.96,0.355,0.153,640,10,0.0,3,3,0.499,6913.8,11300.0,48,12.07,0.0,18186.2,1258.29
52,48000.0,11.0,Full-time,Graduate,Single,0,4000.0,1161.0,123.0,0.321,0.031,783,13,0.0,2,2,0.447,33456.5,4100.0,0,15.49,0.0,31143.5,2716.0
21,30600.0,3.6,Full-time,High School,Single,2,2550.0,650.68,236.57,0.348,0.093,657,1,0.0,1,1,0.407,24609.5,9200.0,48,10.73,0.0,26090.5,1662.75
33,31700.0,4.5,Self-employed,Bachelor,Single,0,2641.67,595.32,907.2,0.569,0.343,710,15,0.0,1,1,0.394,53570.4,158200.0,360,5.59,0.514,193029.6,1139.15
42,69100.0,10.5,Full-time,Graduate,Married,2,5758.0,851.12,3187.11,0.701,0.553,773,10,0.0,3,3,0.231,118118.4,383800.0,180,5.75,0.778,419281.6,1720.1
30,50400.0,3.4,Full-time,Bachelor,Single,3,4200.0,1618.23,1695.8,0.789,0.404,697,5,0.0,2,2,0.478,50059.8,192600.0,180,6.67,0.841,238440.2,885.97
36,40100.0,4.1,Full-time,Bachelor,Single,0,3342.0,612.62,1193.27,0.54,0.357,671,13,0.0,1,1,0.257,28011.1,183600.0,360,6.77,0.868,193288.9,1535.7766666666666
35,41000.0,14.2,Part-time,Advanced,Single,0,3416.67,179.56,2430.39,0.764,0.711,702,7,0.0,0,0,0.383,37637.0,391000.0,360,6.34,0.789,414363.0,806.72
39,25700.0,8.9,Full-time,Some College,Single,1,2141.67,716.86,273.0,0.462,0.127,704,7,0.0,1,1,0.45,12870.0,9100.0,0,17.36,0.0,19630.0,1151.81
32,24000.0,4.7,Self-employed,High School,Single,1,2000.0,454.17,312.0,0.383,0.156,726,6,0.0,1,1,0.502,22111.2,10400.0,0,17.15,0.0,32688.8,1233.83
43,57000.0,6.1,Full-time,Bachelor,Married,0,4750.0,861.76,1329.18,0.461,0.28,653,4,0.0,0,0,0.113,97303.9,196600.0,360,7.16,0.757,208996.1,2559.06
43,34200.0,5.2,Full-time,High School,Divorced,4,2850.0,540.54,2512.25,1.071,0.881,699,13,0.0,1,1,0.45,24145.0,293000.0,180,6.25,0.889,312755.0,-202.79
27,31600.0,4.8,Self-employed,Some College,Married,0,2633.0,149.73,318.86,0.178,0.121,683,5,0.0,1,1,0.48,43004.0,50500.0,360,6.49,0.888,90196.0,2164.74
41,65900.0,4.5,Full-time,Bachelor,Married,3,5491.67,968.46,21.0,0.18,0.004,697,6,0.0,3,3,0.682,29510.4,700.0,0,15.91,0.0,63989.6,4502.206666666667
33,44000.0,3.5,Contract,Some College,Single,0,3667.0,1076.15,1294.55,0.647,0.353,663,13,0.0,1,1,0.518,16484.4,146200.0,180,6.76,0.778,163915.6,1295.97
43,106500.0,14.1,Full-time,Bachelor,Divorced,2,8875.0,1630.27,1808.21,0.387,0.204,787,9,0.0,3,3,0.253,116382.6,321300.0,360,5.42,0.902,360717.4,5436.52
37,50700.0,8.2,Full-time,Bachelor,Divorced,0,4225.0,1094.11,357.0,0.343,0.084,712,15,0.0,0,0,0.459,60916.6,11900.0,0,18.43,0.0,63583.4,2773.89
39,38500.0,4.5,Full-time,Some College,Married,1,3208.0,1223.81,495.0,0.536,0.154,721,5,0.0,1,1,0.396,50977.6,16500.0,0,16.51,0.0,49922.4,1489.52
26,32300.0,8.3,Full-time,Advanced,Single,1,2692.0,951.26,366.0,0.489,0.136,700,13,0.0,2,2,0.468,47028.8,13600.0,48,13.17,0.0,54971.2,1374.41
19,20000.0,1.2,Full-time,High School,Single,1,1666.67,396.47,393.0,0.474,0.236,653,6,0.0,1,1,0.565,18270.0,13100.0,0,19.14,0.0,36830.0,877.2
51,107200.0,7.2,Full-time,Advanced,Single,1,8933.33,2095.88,678.77,0.311,0.076,777,9,0.0,1,1,0.663,55908.3,94300.0,180,3.6,0.821,204291.7,6158.68
39,23800.0,4.7,Full-time,Some College,Married,0,1983.33,560.1,1673.36,1.126,0.844,691,7,0.0,0,0,0.579,16503.2,243600.0,360,7.32,0.577,266296.8,-250.13
28,21800.0,8.1,Contract,Bachelor,Married,0,1817.0,120.95,186.06,0.169,0.102,663,1,0.0,1,1,0.364,27475.2,7000.0,48,12.5,0.0,22724.8,1509.66
53,26500.0,10.2,Full-time,High School,Married,1,2208.0,723.31,1201.36,0.872,0.544,753,9,0.0,1,1,0.241,15787.2,36600.0,36,11.18,0.0,41612.8,283.66
32,36500.0,5.2,Full-time,Bachelor,Single,1,3041.67,871.4,147.48,0.335,0.048,722,13,0.0,2,2,0.576,13271.2,3100.0,24,13.07,0.0,21128.8,2022.79
31,46100.0,3.2,Full-time,Bachelor,Single,2,3841.67,1099.69,1305.6,0.626,0.34,639,7,0.0,1,1,0.484,33694.8,27300.0,24,13.6,0.0,58905.2,1436.3766666666666
40,45600.0,10.7,Full-time,Bachelor,Married,2,3800.0,1359.27,132.0,0.392,0.035,700,6,0.0,1,1,0.527,15703.6,4400.0,0,16.77,0.0,21896.4,2308.73
24,21100.0,5.1,Contract,Bachelor,Single,2,1758.33,399.27,150.89,0.313,0.086,625,12,0.0,2,2,0.32,31008.0,4400.0,36,14.24,0.0,18992.0,1208.1733333333332
33,23000.0,1.5,Full-time,Bachelor,Married,3,1916.67,532.75,888.51,0.742,0.464,779,9,0.0,3,3,0.383,46275.0,32900.0,48,13.36,0.0,61625.0,495.41
34,51000.0,0.9,Full-time,Graduate,Married,1,4250.0,1639.1,478.83,0.498,0.113,759,8,0.0,0,0,0.616,33753.6,14700.0,36,10.65,0.0,68846.4,2132.07
43,34700.0,6.1,Full-time,High School,Divorced,1,2892.0,548.83,216.0,0.264,0.075,712,5,0.0,0,0,0.259,80250.3,7200.0,0,16.39,0.0,35249.7,2126.84
31,28800.0,4.7,Unknown,Bachelor,Married,0,2400.0,393.96,81.0,0.198,0.034,679,6,0.0,2,2,0.214,66259.8,2700.0,0,18.26,0.0,20740.2,1925.04
57,106500.0,5.4,Contract,Bachelor,Married,3,8875.0,1418.76,213.0,0.184,0.024,850,8,0.0,1,1,0.507,144596.9,7100.0,0,15.41,0.0,155803.1,7243.24
56,58100.0,7.7,Contract,Graduate,Married,0,4842.0,944.64,757.09,0.351,0.156,759,8,0.0,4,4,0.46,69822.0,124800.0,360,6.11,0.714,184278.0,3139.936666666667
36,46900.0,1.8,Full-time,Bachelor,Married,2,3908.33,362.86,853.34,0.311,0.218,728,5,0.0,2,2,0.487,22366.8,138300.0,360,6.27,0.806,159533.2,2692.13
20,35800.0,2.9,Full-time,High School,Single,1,2983.33,701.57,1732.02,0.816,0.581,657,11,0.0,1,1,0.59,32882.0,269800.0,360,6.65,0.792,317118.0,549.74
28,20000.0,9.3,Full-time,High School,Married,2,1666.67,644.99,463.15,0.665,0.278,693,13,0.0,2,2,0.495,13029.0,9800.0,24,12.4,0.0,22571.0,558.53
40,74600.0,0.1,Full-time,Bachelor,Married,0,6216.67,543.93,201.0,0.12,0.032,691,15,0.0,2,2,0.651,77094.1,6700.0,0,18.36,0.0,150505.9,5471.736666666667
26,20000.0,6.2,Full-time,Graduate,Married,0,1666.67,137.0,189.0,0.196,0.113,696,9,0.0,2,2,0.365,34798.0,6300.0,0,16.88,0.0,26302.0,1340.6666666666667
26,38100.0,2.2,Part-time,Some College,Married,3,3175.0,1183.81,1603.72,0.878,0.505,741,1,0.0,1,1,0.37,35847.0,334300.0,360,4.04,0.785,355353.0,387.47
47,100100.0,3.3,Full-time,Bachelor,Single,0,8341.67,1290.76,879.01,0.26,0.105,786,7,0.0,5,5,0.183,237175.1,194300.0,360,3.56,0.814,247424.9,6171.9
45,26900.0,6.8,Full-time,High School,Married,2,2241.67,207.75,2502.69,1.209,1.116,733,10,0.0,0,0,0.419,15454.6,383500.0,360,6.81,0.608,394645.4,-468.77333333333354
47,25800.0,1.4,Self-employed,Some College,Married,2,2150.0,346.39,232.96,0.269,0.108,758,16,0.0,2,2,0.477,13388.8,10700.0,60,11.06,0.0,22911.2,1570.65
25,25700.0,7.0,Full-time,Some College,Single,1,2142.0,596.49,430.8,0.48,0.201,687,15,0.0,2,2,0.407,9191.5,71700.0,360,6.02,0.642,78008.5,1114.38
34,130100.0,3.6,Full-time,High School,Single,0,10841.67,1996.51,225.15,0.205,0.021,735,8,0.0,2,2,0.288,122606.4,4800.0,24,11.64,0.0,54393.6,8620.01
50,28400.0,7.0,Part-time,High School,Divorced,1,2366.67,920.18,181.81,0.466,0.077,697,13,0.0,1,1,0.662,17542.2,5500.0,36,11.67,0.0,39857.8,1264.68
68,20000.0,2.2,Full-time,Graduate,Divorced,0,1666.67,546.89,691.8,0.743,0.415,732,17,0.0,0,0,0.444,12009.6,21000.0,36,11.43,0.0,30590.4,427.98
34,64200.0,9.9,Full-time,Some College,Married,4,5350.0,515.28,2061.48,0.482,0.385,716,3,0.0,1,1,0.303,85103.7,352100.0,360,5.78,0.969,389096.3,2773.24
39,102900.0,11.9,Unknown,Advanced,Married,2,8575.0,436.53,661.7,0.128,0.077,767,11,0.0,2,2,0.236,103216.4,103500.0,360,6.61,0.853,135383.6,7476.77
41,36700.0,8.9,Part-time,Bachelor,Single,1,3058.33,569.93,421.88,0.324,0.138,708,5,0.0,2,2,0.673,13145.400000000001,19000.0,60,11.92,0.0,46054.6,2066.5233333333335
22,31400.0,4.3,Full-time,Some College,Married,0,2616.67,448.81,4119.24,1.746,1.574,702,10,0.0,3,3,0.46,12258.0,581700.0,360,7.63,0.938,592142.0,-1951.3833333333337
35,79700.0,4.0,Full-time,Graduate,Married,3,6641.67,2621.08,718.54,0.503,0.108,791,1,0.0,0,0,0.415,145665.0,15500.0,24,10.46,0.0,118835.0,3302.05
43,34000.0,1.2,Full-time,High School,Married,0,2833.0,515.06,157.34,0.237,0.056,691,10,0.0,2,2,0.301,30616.2,7200.0,60,11.22,0.0,20383.8,2160.9333333333334
43,79700.0,1.1,Full-time,Graduate,Married,4,6641.67,2071.0,716.29,0.42,0.108,716,8,0.0,2,2,0.636,82737.20000000001,21600.0,36,11.89,0.0,166162.8,3854.38
29,33000.0,8.3,Full-time,Graduate,Married,2,2750.0,802.4,267.0,0.389,0.097,745,10,0.0,1,1,0.225,70292.5,8900.0,0,17.76,0.0,29307.5,1680.6
24,20000.0,5.9,Full-time,Graduate,Married,3,1667.0,197.09,409.17,0.364,0.246,710,6,0.0,0,0,0.234,37534.0,15900.0,48,10.77,0.0,27366.0,1060.41
56,83800.0,11.6,Part-time,Bachelor,Married,2,6983.33,2103.2,153.0,0.323,0.022,752,18,0.0,0,0,0.539,45869.5,5100.0,0,17.07,0.0,58730.5,4727.13
40,42500.0,6.2,Full-time,Some College,Single,2,3541.67,1295.85,306.0,0.452,0.086,745,10,0.0,1,1,0.183,59804.4,10200.0,0,18.4,0.0,23595.6,1939.8166666666666
